crypto,price
1inch,5.824583053588867
1inch,6.539519786834717
1inch,5.297682762145996
1inch,4.848485946655273
1inch,5.022946834564209
1inch,5.019856929779053
1inch,4.592182159423828
1inch,4.2841877937316895
1inch,3.952858924865722
1inch,3.994829893112183
1inch,4.548544883728027
1inch,5.115824222564697
1inch,5.549767017364502
1inch,5.472961902618408
1inch,5.64936113357544
1inch,5.524050235748291
1inch,5.362182140350342
1inch,5.867577075958252
1inch,5.243247032165527
1inch,5.982579231262207
1inch,6.606977939605713
1inch,6.574216842651367
1inch,7.489880084991455
1inch,7.076064109802246
1inch,6.179039001464844
1inch,6.53451681137085
1inch,5.613152980804443
1inch,5.578845977783203
1inch,5.733366966247559
1inch,5.253662109375
1inch,5.13378381729126
1inch,4.696628093719482
1inch,5.274881839752197
1inch,3.209589958190918
1inch,3.598459005355835
1inch,3.1222620010375977
1inch,2.724076986312866
1inch,2.3377490043640137
1inch,2.94867205619812
1inch,2.894438982009888
1inch,3.4350850582122803
1inch,3.2708849906921387
1inch,2.76172399520874
1inch,2.5661020278930664
1inch,2.8827879428863525
1inch,3.2115349769592285
1inch,3.122030019760132
1inch,3.3773059844970703
1inch,3.4963269233703613
1inch,3.380758047103882
1inch,3.685960054397583
1inch,3.9016480445861816
1inch,3.404042959213257
1inch,3.0992119312286377
1inch,3.191701889038086
1inch,3.017333984375
1inch,2.7438220977783203
1inch,2.7285659313201904
1inch,3.0059239864349365
1inch,3.657203912734986
1inch,3.7467041015625
1inch,3.591860055923462
1inch,3.414102077484131
1inch,3.166572093963623
1inch,3.0250210762023926
1inch,3.3994081020355225
1inch,2.6697869300842285
1inch,2.40004301071167
1inch,2.614068031311035
1inch,2.7269461154937744
1inch,2.3444390296936035
1inch,2.3531830310821533
1inch,2.502763032913208
1inch,2.469855070114136
1inch,2.546339988708496
1inch,2.5353949069976807
1inch,2.3729898929595947
1inch,2.394675970077514
1inch,2.484726905822754
1inch,2.532952070236206
1inch,2.4906859397888184
1inch,2.838551998138428
1inch,2.762708902359009
1inch,2.5089659690856934
1inch,2.5776851177215576
1inch,2.489043951034546
1inch,2.518234968185425
1inch,2.422219038009644
1inch,2.32049298286438
1inch,2.2965118885040283
1inch,2.146183013916016
1inch,1.9648280143737795
1inch,2.014724016189575
1inch,2.030901908874512
1inch,1.787073016166687
1inch,1.7095919847488403
1inch,1.8283560276031487
1inch,2.0400989055633545
1inch,2.11103892326355
1inch,2.0443038940429688
1inch,2.0466620922088623
1inch,2.1390950679779053
1inch,2.218575954437256
1inch,2.187252998352051
1inch,2.2451159954071045
1inch,2.30518102645874
1inch,2.375322103500366
1inch,2.3206419944763184
1inch,2.3071529865264893
1inch,2.223875045776367
1inch,2.343446969985962
1inch,2.4186999797821045
1inch,2.513312101364136
1inch,2.70403790473938
1inch,2.4879729747772217
1inch,2.761368989944458
1inch,2.792330026626587
1inch,2.9401791095733643
1inch,2.811537981033325
1inch,3.072294950485229
1inch,3.0592310428619385
1inch,3.0466699600219727
1inch,3.036060094833374
1inch,3.07929801940918
1inch,3.114996910095215
1inch,3.425090074539185
1inch,3.450356960296631
1inch,3.3660449981689453
1inch,3.3895280361175537
1inch,3.4125990867614746
1inch,3.069711923599243
1inch,3.1790900230407715
1inch,2.925386905670166
1inch,3.2150890827178955
1inch,3.28711199760437
1inch,3.1584839820861816
1inch,3.0135490894317627
1inch,3.053821086883545
1inch,3.346266031265259
1inch,3.355081081390381
1inch,3.5728919506073
1inch,3.681493043899536
1inch,3.8341760635375977
1inch,3.709620952606201
1inch,2.9195549488067627
1inch,2.8544039726257324
1inch,3.0285298824310303
1inch,2.880072116851806
1inch,2.912682056427002
1inch,2.989272117614746
1inch,2.841859102249145
1inch,3.071424961090088
1inch,3.299873113632202
1inch,3.3286449909210205
1inch,3.1177940368652344
1inch,3.13047194480896
1inch,2.9467039108276367
1inch,2.571737051010132
1inch,2.316277027130127
1inch,2.631058931350708
1inch,2.7804739475250244
1inch,2.547182083129883
1inch,2.4926910400390625
1inch,2.6858270168304443
1inch,2.525424003601074
1inch,2.3749449253082275
1inch,2.501404047012329
1inch,2.5532479286193848
1inch,2.9146170616149902
1inch,3.053109884262085
1inch,3.079659938812256
1inch,3.16738510131836
1inch,3.2754828929901123
1inch,3.1172120571136475
1inch,3.1322970390319824
1inch,3.157511949539185
1inch,3.198028087615967
1inch,2.958189010620117
1inch,2.907975912094116
1inch,2.896066904067993
1inch,2.962251901626587
1inch,3.358114004135132
1inch,3.2402050495147705
1inch,3.204329013824463
1inch,3.481107950210572
1inch,3.45090389251709
1inch,3.731550931930542
1inch,4.167985916137695
1inch,4.134778022766113
1inch,4.019640922546387
1inch,4.028936862945557
1inch,3.809015989303589
1inch,4.045474052429199
1inch,3.9499690532684326
1inch,5.712820053100586
1inch,5.15505313873291
1inch,5.049342155456543
1inch,4.715834140777588
1inch,4.572533130645752
1inch,4.569159984588623
1inch,4.626556873321533
1inch,4.430245876312256
1inch,4.511289119720459
1inch,4.4015398025512695
1inch,4.425983905792236
1inch,4.576243877410889
1inch,4.631159782409668
1inch,4.43303918838501
1inch,4.083280086517334
1inch,4.288967132568359
1inch,4.167770862579346
1inch,4.280838966369629
1inch,4.281729221343994
1inch,4.198645114898682
1inch,3.851469039916992
1inch,3.92753005027771
1inch,3.5453450679779053
1inch,3.893615961074829
1inch,3.985852003097534
1inch,3.99551010131836
1inch,3.82550311088562
1inch,4.035861968994141
1inch,3.991647958755493
1inch,4.253359794616699
1inch,3.66851806640625
1inch,3.716970920562744
1inch,3.658407926559448
1inch,3.757855892181397
1inch,3.54338002204895
1inch,3.6828999519348153
1inch,3.480772018432617
1inch,3.149013042449951
1inch,2.673161029815674
1inch,2.6391589641571045
1inch,2.6647770404815674
1inch,2.682115077972412
1inch,2.736615896224976
1inch,2.5062739849090576
1inch,2.491084098815918
1inch,2.584019899368286
1inch,2.5522680282592773
1inch,2.399065017700196
1inch,2.5454421043396
1inch,2.552964925765991
1inch,2.5758590698242188
1inch,2.454324960708618
1inch,2.4842419624328613
1inch,2.426830053329468
1inch,2.395163059234619
1inch,2.440741062164306
1inch,2.47886610031128
1inch,2.822630882263184
1inch,2.756663084030152
1inch,2.7321250438690186
1inch,2.758009910583496
1inch,2.795646905899048
1inch,2.543823003768921
1inch,2.419504880905152
1inch,2.465156078338623
1inch,2.3950719833374023
1inch,2.53023099899292
1inch,2.555088996887207
1inch,2.5596730709075928
1inch,2.4891679286956787
1inch,2.332740068435669
1inch,2.344183921813965
1inch,2.182382106781006
1inch,2.131525993347168
1inch,2.15562391281128
1inch,2.080265045166016
1inch,2.1458499431610107
1inch,2.2460949420928955
1inch,2.353411912918091
1inch,2.369333028793335
1inch,2.387840986251831
1inch,2.433928966522217
1inch,2.246664047241211
1inch,2.195152997970581
1inch,2.096735000610352
1inch,2.0383100509643555
1inch,1.838484048843384
1inch,1.608652949333191
1inch,1.689715027809143
1inch,1.5832949876785278
1inch,1.5923869609832764
1inch,1.6241559982299805
1inch,1.5876280069351196
1inch,1.6491810083389282
1inch,1.711421012878418
1inch,1.6619080305099487
1inch,1.6857539415359497
1inch,1.7074639797210691
1inch,1.625836968421936
1inch,1.6523000001907349
1inch,1.760593056678772
1inch,1.790037989616394
1inch,1.8598450422286987
1inch,1.938889980316162
1inch,1.860856056213379
1inch,1.9242559671401973
1inch,1.802554965019226
1inch,1.7139439582824707
1inch,1.688102960586548
1inch,1.6620090007781982
1inch,1.700693964958191
1inch,1.7956260442733765
1inch,1.8055839538574217
1inch,1.6551580429077148
1inch,1.586272954940796
1inch,1.584764003753662
1inch,1.488031983375549
1inch,1.3678770065307615
1inch,1.4227349758148191
1inch,1.3895310163497925
1inch,1.339411973953247
1inch,1.4548710584640503
1inch,1.4338370561599731
1inch,1.3844939470291138
1inch,1.5012940168380735
1inch,1.5190000534057615
1inch,1.4948350191116333
1inch,1.440811038017273
1inch,1.3435980081558228
1inch,1.3569810390472412
1inch,1.3057559728622437
1inch,1.272987961769104
1inch,1.2930220365524292
1inch,1.3762049674987793
1inch,1.3705240488052368
1inch,1.3225109577178955
1inch,1.3351279497146606
1inch,1.3115979433059692
1inch,1.3338749408721924
1inch,1.3521219491958618
1inch,1.511296033859253
1inch,1.4830440282821655
1inch,1.5895919799804688
1inch,1.6344430446624756
1inch,1.5559879541397097
1inch,1.5335700511932373
1inch,1.5496740341186523
1inch,1.6129629611968994
1inch,1.6287330389022827
1inch,1.5734599828720093
1inch,1.6271220445632937
1inch,1.7515649795532229
1inch,1.723479986190796
1inch,1.7947920560836792
1inch,1.841279983520508
1inch,1.7742600440979004
1inch,1.882235050201416
1inch,1.9175889492034912
1inch,1.9752039909362795
1inch,1.8957760334014893
1inch,1.840891003608704
1inch,1.6165519952774048
1inch,1.6602540016174316
1inch,1.586542010307312
1inch,1.66525399684906
1inch,1.5966919660568235
1inch,1.4601980447769165
1inch,1.5148229598999023
1inch,1.5495599508285522
1inch,1.5145889520645142
1inch,1.5184320211410522
1inch,1.5152260065078735
1inch,1.4661829471588137
1inch,1.4948899745941162
1inch,1.5398160219192505
1inch,1.540920972824097
1inch,1.4931509494781494
1inch,1.477241039276123
1inch,1.4470150470733645
1inch,1.4189690351486206
1inch,1.4166489839553833
1inch,1.287827968597412
1inch,1.3221720457077026
1inch,1.3034310340881348
1inch,1.2601829767227173
1inch,1.1275060176849363
1inch,1.1616569757461548
1inch,1.176200032234192
1inch,1.1712100505828855
1inch,1.2859779596328735
1inch,1.2879359722137451
1inch,1.3580509424209597
1inch,1.303547978401184
1inch,1.2991689443588257
1inch,1.031561017036438
1inch,1.0452909469604492
1inch,1.0233230590820312
1inch,0.8085899949073792
1inch,0.9188420176506042
1inch,0.9416990280151368
1inch,0.977379024028778
1inch,0.9222049713134766
1inch,0.9594410061836244
1inch,0.9055259823799132
1inch,0.93197101354599
1inch,0.9173179864883424
1inch,0.9630410075187684
1inch,0.9977390170097352
1inch,0.9568570256233216
1inch,0.995248019695282
1inch,0.9691069722175598
1inch,0.9158589839935304
1inch,0.9161249995231628
1inch,0.9187769889831544
1inch,0.9200440049171448
1inch,1.004202961921692
1inch,0.9696580171585084
1inch,0.9539009928703308
1inch,0.9321439862251282
1inch,0.8735309839248657
1inch,0.8684250116348267
1inch,0.8593840003013611
1inch,0.8755620121955872
1inch,0.8469939827919006
1inch,0.819320023059845
1inch,0.8021240234375
1inch,0.7586879730224609
1inch,0.6953009963035583
1inch,0.6549969911575317
1inch,0.5981220006942749
1inch,0.5937510132789612
1inch,0.6293399930000305
1inch,0.5781430006027222
1inch,0.5899969935417175
1inch,0.5513970255851746
1inch,0.5796700119972229
1inch,0.685342013835907
1inch,0.6891710162162781
1inch,0.6859930157661438
1inch,0.7126920223236084
1inch,0.7576169967651367
1inch,0.7279210090637207
1inch,0.6935319900512695
1inch,0.6715499758720398
1inch,0.7399709820747375
1inch,0.7067790031433105
1inch,0.6955389976501465
1inch,0.6528249979019165
1inch,0.6359559893608093
1inch,0.6267169713973999
1inch,0.6380760073661804
1inch,0.6233170032501221
1inch,0.6260929703712463
1inch,0.6438329815864563
1inch,0.6906560063362122
1inch,0.6963250041007996
1inch,0.6396620273590088
1inch,0.5931879878044128
1inch,0.5614550113677979
1inch,0.5947210192680359
1inch,0.6163709759712219
1inch,0.6535040140151978
1inch,0.6665989756584167
1inch,0.6462730169296265
1inch,0.7215129733085632
1inch,0.7352839708328247
1inch,0.677183985710144
1inch,0.6885989904403687
1inch,0.6632199883460999
1inch,0.6808159947395325
1inch,0.6776390075683594
1inch,0.628832995891571
1inch,0.6339290142059326
1inch,0.693917989730835
1inch,0.7734320163726807
1inch,0.7617689967155457
1inch,0.7650570273399353
1inch,0.7624840140342712
1inch,0.7709429860115051
1inch,0.7456979751586914
1inch,0.7666590213775635
1inch,0.7994210124015808
1inch,0.8316050171852112
1inch,0.8072689771652222
1inch,0.8066400289535522
1inch,0.8366739749908447
1inch,0.8088849782943726
1inch,0.8797230124473572
1inch,0.8643620014190674
1inch,0.8792909979820251
1inch,0.8748639822006226
1inch,0.8407319784164429
1inch,0.8208190202713013
1inch,0.8182039856910706
1inch,0.772773027420044
1inch,0.7404770255088806
1inch,0.6785209774971008
1inch,0.6753569841384888
1inch,0.7004506587982178
Aave,0.0
Aave,0.5238360166549683
Aave,53.17985916137695
Aave,52.67503356933594
Aave,53.291969299316406
Aave,42.39994812011719
Aave,39.88526153564453
Aave,43.764461517333984
Aave,46.818145751953125
Aave,49.13312911987305
Aave,49.66157150268555
Aave,52.2383918762207
Aave,51.37289810180664
Aave,51.38761138916016
Aave,42.89060592651367
Aave,39.48619079589844
Aave,41.38959884643555
Aave,40.83675765991211
Aave,36.04378509521485
Aave,32.25349044799805
Aave,35.09748840332031
Aave,37.730594635009766
Aave,41.68663787841797
Aave,39.455020904541016
Aave,37.904762268066406
Aave,36.033912658691406
Aave,34.87153625488281
Aave,32.394081115722656
Aave,29.09834098815918
Aave,31.217823028564453
Aave,29.707517623901367
Aave,30.65728187561035
Aave,29.73152542114257
Aave,28.04297065734864
Aave,27.71508026123047
Aave,30.95511817932129
Aave,38.45743942260742
Aave,44.60490036010742
Aave,53.74937438964844
Aave,54.886505126953125
Aave,67.00111389160156
Aave,54.69962310791016
Aave,51.6324348449707
Aave,63.399070739746094
Aave,67.01611328125
Aave,64.23729705810547
Aave,73.25306701660156
Aave,78.44275665283203
Aave,75.23277282714844
Aave,75.85718536376953
Aave,75.06539916992188
Aave,70.42424774169922
Aave,68.4247817993164
Aave,71.85567474365234
Aave,66.71556091308594
Aave,61.81669616699219
Aave,64.00578308105469
Aave,60.74922561645508
Aave,63.94875717163086
Aave,68.8564453125
Aave,76.42472076416016
Aave,74.86115264892578
Aave,86.38082885742188
Aave,91.68453216552734
Aave,81.58988952636719
Aave,91.94666290283205
Aave,87.95654296875
Aave,90.95032501220705
Aave,79.92282104492188
Aave,82.18282318115234
Aave,76.62523651123047
Aave,74.68163299560547
Aave,77.58847045898438
Aave,83.45492553710938
Aave,86.15457916259766
Aave,87.22501373291016
Aave,87.23298645019531
Aave,85.09336853027344
Aave,89.831298828125
Aave,88.9754409790039
Aave,85.96910095214844
Aave,81.22589874267578
Aave,84.10286712646484
Aave,75.31676483154297
Aave,80.25962829589844
Aave,79.82209777832031
Aave,74.87591552734375
Aave,76.9117431640625
Aave,81.8666000366211
Aave,77.90615844726562
Aave,80.8552474975586
Aave,87.54330444335938
Aave,90.38482666015624
Aave,85.7129898071289
Aave,91.23049926757812
Aave,111.1510772705078
Aave,116.50149536132812
Aave,114.98445129394533
Aave,114.88430786132812
Aave,111.70262908935548
Aave,117.67018127441406
Aave,126.14800262451172
Aave,115.43930053710938
Aave,126.10963439941406
Aave,147.17831420898438
Aave,147.32644653320312
Aave,162.69361877441406
Aave,182.37266540527344
Aave,186.1902008056641
Aave,197.7174072265625
Aave,187.12893676757807
Aave,193.3216857910156
Aave,159.88035583496094
Aave,187.9689483642578
Aave,210.6139373779297
Aave,264.25885009765625
Aave,249.1981658935547
Aave,272.67510986328125
Aave,282.18621826171875
Aave,292.2685852050781
Aave,286.9731750488281
Aave,313.89263916015625
Aave,300.03662109375
Aave,295.7479858398437
Aave,301.096435546875
Aave,366.3347473144531
Aave,465.20697021484375
Aave,506.3861389160156
Aave,472.6014709472656
Aave,461.796142578125
Aave,490.0114135742188
Aave,487.6995544433594
Aave,516.326416015625
Aave,517.90625
Aave,529.8297119140625
Aave,494.7137756347656
Aave,470.9225769042969
Aave,454.7117004394531
Aave,431.4169006347656
Aave,449.0538940429688
Aave,440.5012817382813
Aave,421.8314514160156
Aave,441.2821044921875
Aave,435.8783874511719
Aave,400.7849731445313
Aave,360.21099853515625
Aave,367.2192077636719
Aave,338.2771911621094
Aave,323.3761291503906
Aave,334.36456298828125
Aave,345.18927001953125
Aave,385.5892028808594
Aave,390.9152526855469
Aave,396.0171813964844
Aave,374.323974609375
Aave,366.8160095214844
Aave,382.11859130859375
Aave,407.2454223632813
Aave,430.7820739746094
Aave,439.1321716308594
Aave,407.4052429199219
Aave,403.5898742675781
Aave,374.794677734375
Aave,405.3633117675781
Aave,380.7009582519531
Aave,369.00103759765625
Aave,371.330810546875
Aave,378.93109130859375
Aave,363.0120239257813
Aave,369.181884765625
Aave,372.5141296386719
Aave,370.2447814941406
Aave,344.17108154296875
Aave,337.49566650390625
Aave,322.1258544921875
Aave,328.1459655761719
Aave,355.4723815917969
Aave,348.4656677246094
Aave,345.9587097167969
Aave,360.2428283691406
Aave,373.82708740234375
Aave,377.1836853027344
Aave,377.5146484375
Aave,406.8836059570313
Aave,385.5269775390625
Aave,404.3929443359375
Aave,398.2253723144531
Aave,384.0146484375
Aave,351.3876647949219
Aave,377.9321899414063
Aave,359.37322998046875
Aave,367.4891052246094
Aave,372.4560241699219
Aave,397.2849731445313
Aave,398.210205078125
Aave,428.9360656738281
Aave,466.2719421386719
Aave,441.31396484375
Aave,430.1814880371094
Aave,381.8224792480469
Aave,346.11529541015625
Aave,361.58154296875
Aave,353.4628601074219
Aave,361.7301940917969
Aave,345.7665100097656
Aave,317.6709289550781
Aave,347.64306640625
Aave,405.5376586914063
Aave,440.6043090820313
Aave,461.08154296875
Aave,439.2981567382813
Aave,444.8655395507813
Aave,503.71185302734375
Aave,482.0664367675781
Aave,519.3433227539062
Aave,452.6570434570313
Aave,479.771240234375
Aave,452.41107177734375
Aave,445.2240295410156
Aave,466.5743408203125
Aave,459.2990112304688
Aave,433.1589050292969
Aave,457.4010314941406
Aave,509.0894470214844
Aave,508.9165954589844
Aave,594.4356079101562
Aave,515.7094116210938
Aave,527.2645263671875
Aave,572.218017578125
Aave,629.231689453125
Aave,412.8768310546875
Aave,467.5263671875
Aave,373.8030090332031
Aave,335.3883972167969
Aave,294.3175964355469
Aave,386.9739990234375
Aave,370.8103942871094
Aave,415.197998046875
Aave,371.6076354980469
Aave,319.96142578125
Aave,297.7504577636719
Aave,324.581787109375
Aave,382.4317321777344
Aave,372.9090881347656
Aave,384.442626953125
Aave,398.5462341308594
Aave,373.3977966308594
Aave,356.79669189453125
Aave,365.4744262695313
Aave,334.9433288574219
Aave,330.0097961425781
Aave,339.01025390625
Aave,310.2511291503906
Aave,285.4381408691406
Aave,278.7386779785156
Aave,316.2848205566406
Aave,319.4006042480469
Aave,311.92822265625
Aave,290.29638671875
Aave,293.5339050292969
Aave,265.4046936035156
Aave,255.23715209960932
Aave,272.91656494140625
Aave,212.5576629638672
Aave,206.0271453857422
Aave,207.6601409912109
Aave,211.195053100586
Aave,187.06784057617188
Aave,187.3090057373047
Aave,202.7613067626953
Aave,226.99777221679688
Aave,238.1191253662109
Aave,250.7104339599609
Aave,230.81411743164065
Aave,234.2084808349609
Aave,259.3994140625
Aave,277.11053466796875
Aave,307.9975280761719
Aave,316.5066833496094
Aave,315.1885070800781
Aave,290.8197631835937
Aave,302.9386901855469
Aave,294.697509765625
Aave,304.9136657714844
Aave,297.0492553710937
Aave,271.17510986328125
Aave,279.4530639648437
Aave,271.8953857421875
Aave,253.3729705810547
Aave,253.2705078125
Aave,253.9405059814453
Aave,238.3752899169922
Aave,223.1355438232422
Aave,259.18145751953125
Aave,278.7578125
Aave,289.8275146484375
Aave,287.8863220214844
Aave,288.15069580078125
Aave,302.8591613769531
Aave,300.3594665527344
Aave,297.8487243652344
Aave,311.8802185058594
Aave,320.6689453125
Aave,331.06805419921875
Aave,316.8036804199219
Aave,320.6895751953125
Aave,308.7710876464844
Aave,339.046630859375
Aave,373.00189208984375
Aave,369.7345886230469
Aave,385.2688598632813
Aave,360.8387451171875
Aave,374.385009765625
Aave,384.2452392578125
Aave,403.259521484375
Aave,392.85003662109375
Aave,427.5744018554688
Aave,414.7169189453125
Aave,410.54345703125
Aave,412.9029541015625
Aave,381.3351440429688
Aave,380.9132690429688
Aave,404.9646606445313
Aave,409.2294921875
Aave,400.13128662109375
Aave,401.2358093261719
Aave,408.7370300292969
Aave,378.6254577636719
Aave,384.4508361816406
Aave,351.27056884765625
Aave,372.9949340820313
Aave,367.2059631347656
Aave,364.5770568847656
Aave,357.679931640625
Aave,392.05963134765625
Aave,413.0541076660156
Aave,399.7389831542969
Aave,394.9699401855469
Aave,397.9638977050781
Aave,416.91802978515625
Aave,408.6664733886719
Aave,344.7253112792969
Aave,327.1824951171875
Aave,330.4077453613281
Aave,312.2060546875
Aave,328.89312744140625
Aave,333.6824645996094
Aave,330.982177734375
Aave,384.1050109863281
Aave,415.2474060058594
Aave,384.0013122558594
Aave,353.9871826171875
Aave,355.0199584960937
Aave,340.1575012207031
Aave,291.8836364746094
Aave,271.2594299316406
Aave,301.8839111328125
Aave,308.9294128417969
Aave,280.9169006347656
Aave,274.6156311035156
Aave,294.0708312988281
Aave,273.4649353027344
Aave,261.2758178710937
Aave,265.2628479003906
Aave,276.3088684082031
Aave,302.5223999023437
Aave,314.4405517578125
Aave,310.3516845703125
Aave,300.6540222167969
Aave,307.73193359375
Aave,311.91656494140625
Aave,305.8250732421875
Aave,307.0594787597656
Aave,307.10791015625
Aave,288.3751525878906
Aave,290.7943420410156
Aave,283.9402770996094
Aave,297.3920288085937
Aave,303.6871032714844
Aave,301.1505126953125
Aave,304.63507080078125
Aave,304.4458312988281
Aave,294.1902770996094
Aave,303.6297607421875
Aave,316.41082763671875
Aave,315.0122985839844
Aave,310.1883239746094
Aave,324.2757568359375
Aave,307.87603759765625
Aave,312.8133544921875
Aave,329.0352478027344
Aave,324.979736328125
Aave,339.2420959472656
Aave,327.9389038085937
Aave,318.94171142578125
Aave,314.1565246582031
Aave,324.38604736328125
Aave,324.8836669921875
Aave,324.2511291503906
Aave,333.3895263671875
Aave,327.0674133300781
Aave,318.5876159667969
Aave,320.3802490234375
Aave,332.282958984375
Aave,336.6055908203125
Aave,312.6527404785156
Aave,312.3694763183594
Aave,308.5035095214844
Aave,312.85772705078125
Aave,315.30645751953125
Aave,302.10369873046875
Aave,278.5821838378906
Aave,284.49859619140625
Aave,262.4027099609375
Aave,279.35040283203125
Aave,274.2203674316406
Aave,267.1080322265625
Aave,263.9155578613281
Aave,269.9007263183594
Aave,254.42645263671875
Aave,263.1177673339844
Aave,232.4906005859375
Aave,233.1520538330078
Aave,238.99578857421875
Aave,249.77159118652344
Aave,256.4865417480469
Aave,250.84588623046875
Aave,244.8419189453125
Aave,226.1386260986328
Aave,202.6296844482422
Aave,191.7713623046875
Aave,185.2816467285156
Aave,187.1598358154297
Aave,202.6914825439453
Aave,177.32794189453125
Aave,167.4442901611328
Aave,180.7972717285156
Aave,180.11448669433594
Aave,162.4208984375
Aave,169.31272888183594
Aave,173.2834014892578
Aave,174.26942443847656
Aave,186.8182678222656
Aave,193.24668884277344
Aave,183.40380859375
Aave,180.57763671875
Aave,186.2444000244141
Aave,206.63442993164065
Aave,247.1231231689453
Aave,270.5152893066406
Aave,263.7943725585937
Aave,268.28717041015625
Aave,276.80224609375
Aave,252.77593994140625
Aave,236.44737243652344
Aave,263.2216491699219
Aave,255.03244018554688
Aave,265.59405517578125
Aave,265.98883056640625
Aave,267.0079040527344
Aave,252.96131896972656
Aave,231.381088256836
Aave,221.63673400878903
Aave,210.66017150878903
Aave,212.14112854003903
Aave,210.2856292724609
Aave,199.8959503173828
Aave,213.228744506836
Aave,218.5696258544922
Aave,209.47154235839844
Aave,224.20867919921875
Aave,239.2964782714844
Aave,241.90072631835932
Aave,226.9374542236328
Aave,232.45541381835932
Aave,211.21034240722656
Aave,198.66542053222656
Aave,170.47589111328125
Aave,146.51576232910156
Aave,158.10142517089844
Aave,151.98240661621094
Aave,152.01976013183594
Aave,146.5745391845703
Aave,144.4231719970703
Aave,149.12355041503906
Aave,153.7727508544922
Aave,148.9451141357422
Aave,157.61582946777344
Aave,163.9442138671875
Aave,151.51846313476562
Aave,152.28469848632812
Aave,166.4752197265625
Aave,166.49964904785156
Aave,173.48426818847656
Aave,181.6058654785156
Aave,184.2764587402344
Aave,188.04409790039065
Aave,175.91702270507812
Aave,163.29269409179688
Aave,162.12005615234375
Aave,158.57533264160156
Aave,161.02650451660156
Aave,172.048583984375
Aave,170.47332763671875
Aave,152.82839965820312
Aave,145.88839721679688
Aave,146.2543487548828
Aave,137.57469177246094
Aave,128.951904296875
Aave,134.71817016601562
Aave,131.23275756835938
Aave,125.3139419555664
Aave,139.73031616210938
Aave,136.3656768798828
Aave,131.5927276611328
Aave,145.7814483642578
Aave,143.43600463867188
Aave,137.99415588378906
Aave,129.9763641357422
Aave,124.05028533935548
Aave,124.57039642333984
Aave,116.9466552734375
Aave,117.15325164794922
Aave,121.81453704833984
Aave,127.66397857666016
Aave,119.31028747558594
Aave,116.7540054321289
Aave,120.33782958984376
Aave,116.05149841308594
Aave,118.4651107788086
Aave,121.96818542480467
Aave,141.6322784423828
Aave,155.85995483398438
Aave,160.6522979736328
Aave,157.0969696044922
Aave,152.4716339111328
Aave,154.36436462402344
Aave,153.02886962890625
Aave,156.00048828125
Aave,168.5802001953125
Aave,162.6568603515625
